id,path,target
CWI (429),./data/CWI/CWI (429).png,1
CWI (1183),./data/CWI/CWI (1183).png,1
SOI (847),./data/SOI/SOI (847).png,3
SOI (795),./data/SOI/SOI (795).png,3
SOI (301),./data/SOI/SOI (301).png,3
CWI (1152),./data/CWI/CWI (1152).png,1
CWI (80),./data/CWI/CWI (80).png,1
SOI (457),./data/SOI/SOI (457).png,3
MCWI (819),./data/MCWI/MCWI (819).png,2
CWI (497),./data/CWI/CWI (497).png,1
CI (612),./data/CI/CI (612).png,0
SOI (908),./data/SOI/SOI (908).png,3
SOI (115),./data/SOI/SOI (115).png,3
CI (1089),./data/CI/CI (1089).png,0
CI (981),./data/CI/CI (981).png,0
MCWI (652),./data/MCWI/MCWI (652).png,2
MCWI (528),./data/MCWI/MCWI (528).png,2
MCWI (749),./data/MCWI/MCWI (749).png,2
CI (508),./data/CI/CI (508).png,0
CWI (24),./data/CWI/CWI (24).png,1
CWI (595),./data/CWI/CWI (595).png,1
CWI (329),./data/CWI/CWI (329).png,1
MCWI (988),./data/MCWI/MCWI (988).png,2
SOI (1082),./data/SOI/SOI (1082).png,3
CWI (793),./data/CWI/CWI (793).png,1
CWI (379),./data/CWI/CWI (379).png,1
SOI (877),./data/SOI/SOI (877).png,3
MCWI (191),./data/MCWI/MCWI (191).png,2
CWI (769),./data/CWI/CWI (769).png,1
SOI (490),./data/SOI/SOI (490).png,3
MCWI (641),./data/MCWI/MCWI (641).png,2
MCWI (820),./data/MCWI/MCWI (820).png,2
SOI (513),./data/SOI/SOI (513).png,3
CI (666),./data/CI/CI (666).png,0
CWI (1115),./data/CWI/CWI (1115).png,1
MCWI (373),./data/MCWI/MCWI (373).png,2
CWI (1050),./data/CWI/CWI (1050).png,1
MCWI (981),./data/MCWI/MCWI (981).png,2
CWI (654),./data/CWI/CWI (654).png,1
SOI (616),./data/SOI/SOI (616).png,3
CI (1079),./data/CI/CI (1079).png,0
MCWI (1128),./data/MCWI/MCWI (1128).png,2
CWI (46),./data/CWI/CWI (46).png,1
SOI (133),./data/SOI/SOI (133).png,3
CI (892),./data/CI/CI (892).png,0
SOI (427),./data/SOI/SOI (427).png,3
MCWI (465),./data/MCWI/MCWI (465).png,2
MCWI (80),./data/MCWI/MCWI (80).png,2
CI (48),./data/CI/CI (48).png,0
SOI (362),./data/SOI/SOI (362).png,3
CWI (111),./data/CWI/CWI (111).png,1
CWI (716),./data/CWI/CWI (716).png,1
MCWI (671),./data/MCWI/MCWI (671).png,2
MCWI (970),./data/MCWI/MCWI (970).png,2
CWI (824),./data/CWI/CWI (824).png,1
CWI (1004),./data/CWI/CWI (1004).png,1
MCWI (757),./data/MCWI/MCWI (757).png,2
CWI (1010),./data/CWI/CWI (1010).png,1
MCWI (107),./data/MCWI/MCWI (107).png,2
CWI (513),./data/CWI/CWI (513).png,1
MCWI (1065),./data/MCWI/MCWI (1065).png,2
CI (781),./data/CI/CI (781).png,0
MCWI (466),./data/MCWI/MCWI (466).png,2
CI (380),./data/CI/CI (380).png,0
CWI (1103),./data/CWI/CWI (1103).png,1
SOI (551),./data/SOI/SOI (551).png,3
CWI (169),./data/CWI/CWI (169).png,1
SOI (213),./data/SOI/SOI (213).png,3
MCWI (495),./data/MCWI/MCWI (495).png,2
SOI (412),./data/SOI/SOI (412).png,3
SOI (266),./data/SOI/SOI (266).png,3
CWI (696),./data/CWI/CWI (696).png,1
SOI (1198),./data/SOI/SOI (1198).png,3
CWI (1120),./data/CWI/CWI (1120).png,1
MCWI (340),./data/MCWI/MCWI (340).png,2
MCWI (1083),./data/MCWI/MCWI (1083).png,2
CWI (847),./data/CWI/CWI (847).png,1
MCWI (661),./data/MCWI/MCWI (661).png,2
SOI (579),./data/SOI/SOI (579).png,3
CWI (797),./data/CWI/CWI (797).png,1
SOI (1052),./data/SOI/SOI (1052).png,3
CWI (1105),./data/CWI/CWI (1105).png,1
CI (1145),./data/CI/CI (1145).png,0
MCWI (689),./data/MCWI/MCWI (689).png,2
MCWI (1196),./data/MCWI/MCWI (1196).png,2
SOI (475),./data/SOI/SOI (475).png,3
MCWI (565),./data/MCWI/MCWI (565).png,2
MCWI (761),./data/MCWI/MCWI (761).png,2
SOI (898),./data/SOI/SOI (898).png,3
CWI (212),./data/CWI/CWI (212).png,1
CI (1112),./data/CI/CI (1112).png,0
CI (300),./data/CI/CI (300).png,0
CI (523),./data/CI/CI (523).png,0
CWI (724),./data/CWI/CWI (724).png,1
SOI (1023),./data/SOI/SOI (1023).png,3
CI (1120),./data/CI/CI (1120).png,0
CI (702),./data/CI/CI (702).png,0
SOI (449),./data/SOI/SOI (449).png,3
SOI (999),./data/SOI/SOI (999).png,3
CI (504),./data/CI/CI (504).png,0
CWI (1112),./data/CWI/CWI (1112).png,1
CI (159),./data/CI/CI (159).png,0
CI (620),./data/CI/CI (620).png,0
MCWI (1016),./data/MCWI/MCWI (1016).png,2
SOI (829),./data/SOI/SOI (829).png,3
SOI (1161),./data/SOI/SOI (1161).png,3
CWI (171),./data/CWI/CWI (171).png,1
SOI (1066),./data/SOI/SOI (1066).png,3
MCWI (1057),./data/MCWI/MCWI (1057).png,2
SOI (777),./data/SOI/SOI (777).png,3
CI (990),./data/CI/CI (990).png,0
CWI (425),./data/CWI/CWI (425).png,1
MCWI (972),./data/MCWI/MCWI (972).png,2
CWI (447),./data/CWI/CWI (447).png,1
MCWI (251),./data/MCWI/MCWI (251).png,2
SOI (9),./data/SOI/SOI (9).png,3
SOI (199),./data/SOI/SOI (199).png,3
CI (1051),./data/CI/CI (1051).png,0
CI (931),./data/CI/CI (931).png,0
CI (328),./data/CI/CI (328).png,0
SOI (174),./data/SOI/SOI (174).png,3
CI (870),./data/CI/CI (870).png,0
SOI (542),./data/SOI/SOI (542).png,3
SOI (1164),./data/SOI/SOI (1164).png,3
CWI (943),./data/CWI/CWI (943).png,1
SOI (102),./data/SOI/SOI (102).png,3
CWI (484),./data/CWI/CWI (484).png,1
SOI (684),./data/SOI/SOI (684).png,3
CWI (153),./data/CWI/CWI (153).png,1
SOI (771),./data/SOI/SOI (771).png,3
SOI (282),./data/SOI/SOI (282).png,3
MCWI (833),./data/MCWI/MCWI (833).png,2
SOI (273),./data/SOI/SOI (273).png,3
SOI (212),./data/SOI/SOI (212).png,3
MCWI (642),./data/MCWI/MCWI (642).png,2
MCWI (360),./data/MCWI/MCWI (360).png,2
SOI (594),./data/SOI/SOI (594).png,3
CI (748),./data/CI/CI (748).png,0
SOI (217),./data/SOI/SOI (217).png,3
SOI (299),./data/SOI/SOI (299).png,3
SOI (308),./data/SOI/SOI (308).png,3
MCWI (319),./data/MCWI/MCWI (319).png,2
SOI (1010),./data/SOI/SOI (1010).png,3
SOI (1045),./data/SOI/SOI (1045).png,3
MCWI (102),./data/MCWI/MCWI (102).png,2
MCWI (942),./data/MCWI/MCWI (942).png,2
MCWI (397),./data/MCWI/MCWI (397).png,2
CWI (976),./data/CWI/CWI (976).png,1
CWI (934),./data/CWI/CWI (934).png,1
MCWI (917),./data/MCWI/MCWI (917).png,2
CI (228),./data/CI/CI (228).png,0
CI (757),./data/CI/CI (757).png,0
CWI (1053),./data/CWI/CWI (1053).png,1
SOI (1050),./data/SOI/SOI (1050).png,3
CI (57),./data/CI/CI (57).png,0
SOI (666),./data/SOI/SOI (666).png,3
CWI (606),./data/CWI/CWI (606).png,1
MCWI (84),./data/MCWI/MCWI (84).png,2
CWI (1028),./data/CWI/CWI (1028).png,1
CWI (334),./data/CWI/CWI (334).png,1
CWI (895),./data/CWI/CWI (895).png,1
SOI (482),./data/SOI/SOI (482).png,3
SOI (681),./data/SOI/SOI (681).png,3
SOI (1188),./data/SOI/SOI (1188).png,3
CI (551),./data/CI/CI (551).png,0
CI (517),./data/CI/CI (517).png,0
SOI (765),./data/SOI/SOI (765).png,3
CWI (450),./data/CWI/CWI (450).png,1
MCWI (85),./data/MCWI/MCWI (85).png,2
MCWI (220),./data/MCWI/MCWI (220).png,2
CWI (912),./data/CWI/CWI (912).png,1
CWI (998),./data/CWI/CWI (998).png,1
CWI (129),./data/CWI/CWI (129).png,1
SOI (146),./data/SOI/SOI (146).png,3
SOI (1139),./data/SOI/SOI (1139).png,3
CI (617),./data/CI/CI (617).png,0
MCWI (824),./data/MCWI/MCWI (824).png,2
CWI (909),./data/CWI/CWI (909).png,1
SOI (18),./data/SOI/SOI (18).png,3
CI (60),./data/CI/CI (60).png,0
SOI (193),./data/SOI/SOI (193).png,3
CI (369),./data/CI/CI (369).png,0
MCWI (314),./data/MCWI/MCWI (314).png,2
CWI (164),./data/CWI/CWI (164).png,1
CI (398),./data/CI/CI (398).png,0
CI (1046),./data/CI/CI (1046).png,0
SOI (727),./data/SOI/SOI (727).png,3
SOI (1077),./data/SOI/SOI (1077).png,3
MCWI (772),./data/MCWI/MCWI (772).png,2
MCWI (637),./data/MCWI/MCWI (637).png,2
SOI (540),./data/SOI/SOI (540).png,3
CWI (13),./data/CWI/CWI (13).png,1
CWI (1196),./data/CWI/CWI (1196).png,1
MCWI (1014),./data/MCWI/MCWI (1014).png,2
MCWI (231),./data/MCWI/MCWI (231).png,2
CI (107),./data/CI/CI (107).png,0
CWI (705),./data/CWI/CWI (705).png,1
SOI (1085),./data/SOI/SOI (1085).png,3
MCWI (659),./data/MCWI/MCWI (659).png,2
SOI (70),./data/SOI/SOI (70).png,3
SOI (7),./data/SOI/SOI (7).png,3
CWI (1118),./data/CWI/CWI (1118).png,1
MCWI (1021),./data/MCWI/MCWI (1021).png,2
CWI (1165),./data/CWI/CWI (1165).png,1
CI (921),./data/CI/CI (921).png,0
CWI (254),./data/CWI/CWI (254).png,1
SOI (454),./data/SOI/SOI (454).png,3
MCWI (915),./data/MCWI/MCWI (915).png,2
CWI (149),./data/CWI/CWI (149).png,1
CWI (108),./data/CWI/CWI (108).png,1
CI (1152),./data/CI/CI (1152).png,0
SOI (648),./data/SOI/SOI (648).png,3
MCWI (365),./data/MCWI/MCWI (365).png,2
CI (555),./data/CI/CI (555).png,0
CI (1003),./data/CI/CI (1003).png,0
MCWI (953),./data/MCWI/MCWI (953).png,2
SOI (915),./data/SOI/SOI (915).png,3
SOI (642),./data/SOI/SOI (642).png,3
MCWI (394),./data/MCWI/MCWI (394).png,2
CWI (1008),./data/CWI/CWI (1008).png,1
CI (1188),./data/CI/CI (1188).png,0
CI (440),./data/CI/CI (440).png,0
SOI (818),./data/SOI/SOI (818).png,3
CI (668),./data/CI/CI (668).png,0
SOI (721),./data/SOI/SOI (721).png,3
CWI (536),./data/CWI/CWI (536).png,1
CI (539),./data/CI/CI (539).png,0
CWI (708),./data/CWI/CWI (708).png,1
CWI (20),./data/CWI/CWI (20).png,1
MCWI (274),./data/MCWI/MCWI (274).png,2
CI (698),./data/CI/CI (698).png,0
CI (1071),./data/CI/CI (1071).png,0
MCWI (135),./data/MCWI/MCWI (135).png,2
SOI (1033),./data/SOI/SOI (1033).png,3
MCWI (621),./data/MCWI/MCWI (621).png,2
CWI (727),./data/CWI/CWI (727).png,1
CI (622),./data/CI/CI (622).png,0
CWI (844),./data/CWI/CWI (844).png,1
SOI (467),./data/SOI/SOI (467).png,3
CI (914),./data/CI/CI (914).png,0
CWI (599),./data/CWI/CWI (599).png,1
MCWI (30),./data/MCWI/MCWI (30).png,2
MCWI (184),./data/MCWI/MCWI (184).png,2
CI (519),./data/CI/CI (519).png,0
CI (548),./data/CI/CI (548).png,0
CI (567),./data/CI/CI (567).png,0
MCWI (816),./data/MCWI/MCWI (816).png,2
CWI (584),./data/CWI/CWI (584).png,1
CI (133),./data/CI/CI (133).png,0
MCWI (391),./data/MCWI/MCWI (391).png,2
CI (277),./data/CI/CI (277).png,0
MCWI (1087),./data/MCWI/MCWI (1087).png,2
CI (959),./data/CI/CI (959).png,0
MCWI (284),./data/MCWI/MCWI (284).png,2
SOI (843),./data/SOI/SOI (843).png,3
SOI (1156),./data/SOI/SOI (1156).png,3
SOI (21),./data/SOI/SOI (21).png,3
MCWI (501),./data/MCWI/MCWI (501).png,2
SOI (982),./data/SOI/SOI (982).png,3
CI (1184),./data/CI/CI (1184).png,0
CI (542),./data/CI/CI (542).png,0
MCWI (228),./data/MCWI/MCWI (228).png,2
SOI (318),./data/SOI/SOI (318).png,3
CWI (1089),./data/CWI/CWI (1089).png,1
CI (305),./data/CI/CI (305).png,0
CI (886),./data/CI/CI (886).png,0
CI (683),./data/CI/CI (683).png,0
MCWI (143),./data/MCWI/MCWI (143).png,2
CI (934),./data/CI/CI (934).png,0
CI (674),./data/CI/CI (674).png,0
MCWI (1064),./data/MCWI/MCWI (1064).png,2
MCWI (375),./data/MCWI/MCWI (375).png,2
SOI (113),./data/SOI/SOI (113).png,3
MCWI (818),./data/MCWI/MCWI (818).png,2
SOI (1069),./data/SOI/SOI (1069).png,3
CI (808),./data/CI/CI (808).png,0
MCWI (53),./data/MCWI/MCWI (53).png,2
MCWI (624),./data/MCWI/MCWI (624).png,2
CWI (1189),./data/CWI/CWI (1189).png,1
CWI (331),./data/CWI/CWI (331).png,1
CI (146),./data/CI/CI (146).png,0
MCWI (113),./data/MCWI/MCWI (113).png,2
CI (735),./data/CI/CI (735).png,0
CI (1041),./data/CI/CI (1041).png,0
CI (1158),./data/CI/CI (1158).png,0
SOI (434),./data/SOI/SOI (434).png,3
CWI (986),./data/CWI/CWI (986).png,1
SOI (387),./data/SOI/SOI (387).png,3
CI (833),./data/CI/CI (833).png,0
CI (533),./data/CI/CI (533).png,0
CWI (1128),./data/CWI/CWI (1128).png,1
CWI (1090),./data/CWI/CWI (1090).png,1
CWI (67),./data/CWI/CWI (67).png,1
CWI (879),./data/CWI/CWI (879).png,1
MCWI (290),./data/MCWI/MCWI (290).png,2
MCWI (174),./data/MCWI/MCWI (174).png,2
CI (621),./data/CI/CI (621).png,0
CI (632),./data/CI/CI (632).png,0
SOI (275),./data/SOI/SOI (275).png,3
MCWI (1176),./data/MCWI/MCWI (1176).png,2
MCWI (894),./data/MCWI/MCWI (894).png,2
CWI (627),./data/CWI/CWI (627).png,1
SOI (1194),./data/SOI/SOI (1194).png,3
CWI (344),./data/CWI/CWI (344).png,1
CWI (747),./data/CWI/CWI (747).png,1
CWI (209),./data/CWI/CWI (209).png,1
CWI (855),./data/CWI/CWI (855).png,1
CI (730),./data/CI/CI (730).png,0
SOI (1018),./data/SOI/SOI (1018).png,3
CI (951),./data/CI/CI (951).png,0
SOI (117),./data/SOI/SOI (117).png,3
CI (592),./data/CI/CI (592).png,0
MCWI (585),./data/MCWI/MCWI (585).png,2
CI (436),./data/CI/CI (436).png,0
CWI (632),./data/CWI/CWI (632).png,1
SOI (311),./data/SOI/SOI (311).png,3
MCWI (6),./data/MCWI/MCWI (6).png,2
CWI (158),./data/CWI/CWI (158).png,1
CI (1098),./data/CI/CI (1098).png,0
MCWI (654),./data/MCWI/MCWI (654).png,2
SOI (232),./data/SOI/SOI (232).png,3
CI (41),./data/CI/CI (41).png,0
MCWI (322),./data/MCWI/MCWI (322).png,2
CWI (523),./data/CWI/CWI (523).png,1
SOI (1120),./data/SOI/SOI (1120).png,3
CI (16),./data/CI/CI (16).png,0
CI (510),./data/CI/CI (510).png,0
CWI (519),./data/CWI/CWI (519).png,1
MCWI (1028),./data/MCWI/MCWI (1028).png,2
CI (109),./data/CI/CI (109).png,0
MCWI (1020),./data/MCWI/MCWI (1020).png,2
MCWI (1059),./data/MCWI/MCWI (1059).png,2
CWI (582),./data/CWI/CWI (582).png,1
MCWI (440),./data/MCWI/MCWI (440).png,2
SOI (591),./data/SOI/SOI (591).png,3
MCWI (182),./data/MCWI/MCWI (182).png,2
CWI (966),./data/CWI/CWI (966).png,1
CWI (269),./data/CWI/CWI (269).png,1
SOI (852),./data/SOI/SOI (852).png,3
SOI (1026),./data/SOI/SOI (1026).png,3
CI (1020),./data/CI/CI (1020).png,0
SOI (403),./data/SOI/SOI (403).png,3
MCWI (490),./data/MCWI/MCWI (490).png,2
CI (104),./data/CI/CI (104).png,0
CWI (182),./data/CWI/CWI (182).png,1
CWI (162),./data/CWI/CWI (162).png,1
SOI (881),./data/SOI/SOI (881).png,3
CWI (317),./data/CWI/CWI (317).png,1
MCWI (615),./data/MCWI/MCWI (615).png,2
CWI (1042),./data/CWI/CWI (1042).png,1
SOI (440),./data/SOI/SOI (440).png,3
SOI (329),./data/SOI/SOI (329).png,3
MCWI (529),./data/MCWI/MCWI (529).png,2
CWI (728),./data/CWI/CWI (728).png,1
MCWI (368),./data/MCWI/MCWI (368).png,2
CI (595),./data/CI/CI (595).png,0
SOI (867),./data/SOI/SOI (867).png,3
CI (587),./data/CI/CI (587).png,0
CWI (812),./data/CWI/CWI (812).png,1
SOI (1199),./data/SOI/SOI (1199).png,3
SOI (111),./data/SOI/SOI (111).png,3
MCWI (1134),./data/MCWI/MCWI (1134).png,2
SOI (406),./data/SOI/SOI (406).png,3
CWI (170),./data/CWI/CWI (170).png,1
SOI (849),./data/SOI/SOI (849).png,3
MCWI (344),./data/MCWI/MCWI (344).png,2
CWI (113),./data/CWI/CWI (113).png,1
SOI (720),./data/SOI/SOI (720).png,3
CWI (963),./data/CWI/CWI (963).png,1
CI (969),./data/CI/CI (969).png,0
MCWI (198),./data/MCWI/MCWI (198).png,2
SOI (960),./data/SOI/SOI (960).png,3
SOI (252),./data/SOI/SOI (252).png,3
CI (725),./data/CI/CI (725).png,0
SOI (859),./data/SOI/SOI (859).png,3
SOI (365),./data/SOI/SOI (365).png,3
CI (45),./data/CI/CI (45).png,0
CI (946),./data/CI/CI (946).png,0
MCWI (252),./data/MCWI/MCWI (252).png,2
MCWI (790),./data/MCWI/MCWI (790).png,2
CWI (27),./data/CWI/CWI (27).png,1
CI (660),./data/CI/CI (660).png,0
CWI (218),./data/CWI/CWI (218).png,1
MCWI (257),./data/MCWI/MCWI (257).png,2
SOI (1076),./data/SOI/SOI (1076).png,3
SOI (13),./data/SOI/SOI (13).png,3
SOI (1106),./data/SOI/SOI (1106).png,3
MCWI (1033),./data/MCWI/MCWI (1033).png,2
CWI (730),./data/CWI/CWI (730).png,1
CI (30),./data/CI/CI (30).png,0
CI (965),./data/CI/CI (965).png,0
CI (389),./data/CI/CI (389).png,0
SOI (1060),./data/SOI/SOI (1060).png,3
SOI (474),./data/SOI/SOI (474).png,3
CI (415),./data/CI/CI (415).png,0
CI (625),./data/CI/CI (625).png,0
CI (824),./data/CI/CI (824).png,0
MCWI (681),./data/MCWI/MCWI (681).png,2
CWI (412),./data/CWI/CWI (412).png,1
CI (352),./data/CI/CI (352).png,0
CI (998),./data/CI/CI (998).png,0
MCWI (212),./data/MCWI/MCWI (212).png,2
CI (462),./data/CI/CI (462).png,0
SOI (153),./data/SOI/SOI (153).png,3
MCWI (426),./data/MCWI/MCWI (426).png,2
CWI (974),./data/CWI/CWI (974).png,1
CI (361),./data/CI/CI (361).png,0
CWI (871),./data/CWI/CWI (871).png,1
CWI (801),./data/CWI/CWI (801).png,1
CWI (183),./data/CWI/CWI (183).png,1
MCWI (1165),./data/MCWI/MCWI (1165).png,2
CWI (460),./data/CWI/CWI (460).png,1
CI (669),./data/CI/CI (669).png,0
MCWI (210),./data/MCWI/MCWI (210).png,2
SOI (78),./data/SOI/SOI (78).png,3
MCWI (881),./data/MCWI/MCWI (881).png,2
SOI (491),./data/SOI/SOI (491).png,3
SOI (1014),./data/SOI/SOI (1014).png,3
SOI (149),./data/SOI/SOI (149).png,3
CWI (596),./data/CWI/CWI (596).png,1
SOI (880),./data/SOI/SOI (880).png,3
CWI (195),./data/CWI/CWI (195).png,1
CI (262),./data/CI/CI (262).png,0
CI (169),./data/CI/CI (169).png,0
CI (236),./data/CI/CI (236).png,0
SOI (370),./data/SOI/SOI (370).png,3
SOI (298),./data/SOI/SOI (298).png,3
SOI (292),./data/SOI/SOI (292).png,3
CI (168),./data/CI/CI (168).png,0
SOI (500),./data/SOI/SOI (500).png,3
MCWI (233),./data/MCWI/MCWI (233).png,2
CI (348),./data/CI/CI (348).png,0
CWI (296),./data/CWI/CWI (296).png,1
SOI (1064),./data/SOI/SOI (1064).png,3
MCWI (762),./data/MCWI/MCWI (762).png,2
CWI (792),./data/CWI/CWI (792).png,1
CWI (203),./data/CWI/CWI (203).png,1
SOI (583),./data/SOI/SOI (583).png,3
CWI (1125),./data/CWI/CWI (1125).png,1
MCWI (897),./data/MCWI/MCWI (897).png,2
CWI (988),./data/CWI/CWI (988).png,1
CI (939),./data/CI/CI (939).png,0
MCWI (852),./data/MCWI/MCWI (852).png,2
SOI (1124),./data/SOI/SOI (1124).png,3
SOI (428),./data/SOI/SOI (428).png,3
CWI (861),./data/CWI/CWI (861).png,1
CWI (758),./data/CWI/CWI (758).png,1
MCWI (742),./data/MCWI/MCWI (742).png,2
CI (775),./data/CI/CI (775).png,0
SOI (87),./data/SOI/SOI (87).png,3
MCWI (905),./data/MCWI/MCWI (905).png,2
MCWI (265),./data/MCWI/MCWI (265).png,2
MCWI (458),./data/MCWI/MCWI (458).png,2
CI (483),./data/CI/CI (483).png,0
CWI (1187),./data/CWI/CWI (1187).png,1
CI (1070),./data/CI/CI (1070).png,0
CWI (850),./data/CWI/CWI (850).png,1
SOI (504),./data/SOI/SOI (504).png,3
SOI (679),./data/SOI/SOI (679).png,3
SOI (394),./data/SOI/SOI (394).png,3
CWI (749),./data/CWI/CWI (749).png,1
SOI (469),./data/SOI/SOI (469).png,3
CI (303),./data/CI/CI (303).png,0
CI (745),./data/CI/CI (745).png,0
CI (479),./data/CI/CI (479).png,0
SOI (766),./data/SOI/SOI (766).png,3
MCWI (199),./data/MCWI/MCWI (199).png,2
SOI (75),./data/SOI/SOI (75).png,3
CI (1163),./data/CI/CI (1163).png,0
CI (906),./data/CI/CI (906).png,0
SOI (247),./data/SOI/SOI (247).png,3
CI (1092),./data/CI/CI (1092).png,0
SOI (1121),./data/SOI/SOI (1121).png,3
SOI (1074),./data/SOI/SOI (1074).png,3
CWI (481),./data/CWI/CWI (481).png,1
SOI (1070),./data/SOI/SOI (1070).png,3
CI (102),./data/CI/CI (102).png,0
CWI (11),./data/CWI/CWI (11).png,1
CWI (264),./data/CWI/CWI (264).png,1
SOI (1136),./data/SOI/SOI (1136).png,3
MCWI (837),./data/MCWI/MCWI (837).png,2
CI (191),./data/CI/CI (191).png,0
CI (312),./data/CI/CI (312).png,0
SOI (344),./data/SOI/SOI (344).png,3
SOI (853),./data/SOI/SOI (853).png,3
CI (22),./data/CI/CI (22).png,0
MCWI (579),./data/MCWI/MCWI (579).png,2
CI (47),./data/CI/CI (47).png,0
CWI (402),./data/CWI/CWI (402).png,1
CWI (958),./data/CWI/CWI (958).png,1
SOI (380),./data/SOI/SOI (380).png,3
SOI (390),./data/SOI/SOI (390).png,3
CWI (822),./data/CWI/CWI (822).png,1
SOI (346),./data/SOI/SOI (346).png,3
CI (76),./data/CI/CI (76).png,0
CI (481),./data/CI/CI (481).png,0
CI (357),./data/CI/CI (357).png,0
CWI (1182),./data/CWI/CWI (1182).png,1
SOI (349),./data/SOI/SOI (349).png,3
SOI (264),./data/SOI/SOI (264).png,3
SOI (612),./data/SOI/SOI (612).png,3
MCWI (545),./data/MCWI/MCWI (545).png,2
CI (381),./data/CI/CI (381).png,0
MCWI (317),./data/MCWI/MCWI (317).png,2
MCWI (432),./data/MCWI/MCWI (432).png,2
MCWI (683),./data/MCWI/MCWI (683).png,2
SOI (357),./data/SOI/SOI (357).png,3
CI (54),./data/CI/CI (54).png,0
MCWI (405),./data/MCWI/MCWI (405).png,2
SOI (451),./data/SOI/SOI (451).png,3
CI (364),./data/CI/CI (364).png,0
MCWI (526),./data/MCWI/MCWI (526).png,2
MCWI (1129),./data/MCWI/MCWI (1129).png,2
CWI (416),./data/CWI/CWI (416).png,1
SOI (158),./data/SOI/SOI (158).png,3
CWI (522),./data/CWI/CWI (522).png,1
MCWI (353),./data/MCWI/MCWI (353).png,2
MCWI (904),./data/MCWI/MCWI (904).png,2
SOI (691),./data/SOI/SOI (691).png,3
CI (690),./data/CI/CI (690).png,0
CI (478),./data/CI/CI (478).png,0
CWI (1018),./data/CWI/CWI (1018).png,1
MCWI (1156),./data/MCWI/MCWI (1156).png,2
CI (594),./data/CI/CI (594).png,0
CI (67),./data/CI/CI (67).png,0
CWI (880),./data/CWI/CWI (880).png,1
MCWI (1139),./data/MCWI/MCWI (1139).png,2
CI (111),./data/CI/CI (111).png,0
SOI (408),./data/SOI/SOI (408).png,3
CI (791),./data/CI/CI (791).png,0
MCWI (560),./data/MCWI/MCWI (560).png,2
CI (377),./data/CI/CI (377).png,0
CI (149),./data/CI/CI (149).png,0
MCWI (1138),./data/MCWI/MCWI (1138).png,2
CI (631),./data/CI/CI (631).png,0
CI (531),./data/CI/CI (531).png,0
CWI (1030),./data/CWI/CWI (1030).png,1
MCWI (162),./data/MCWI/MCWI (162).png,2
MCWI (27),./data/MCWI/MCWI (27).png,2
CI (663),./data/CI/CI (663).png,0
CWI (426),./data/CWI/CWI (426).png,1
CWI (588),./data/CWI/CWI (588).png,1
SOI (638),./data/SOI/SOI (638).png,3
CWI (935),./data/CWI/CWI (935).png,1
SOI (664),./data/SOI/SOI (664).png,3
CWI (1029),./data/CWI/CWI (1029).png,1
SOI (289),./data/SOI/SOI (289).png,3
CWI (191),./data/CWI/CWI (191).png,1
SOI (10),./data/SOI/SOI (10).png,3
CWI (905),./data/CWI/CWI (905).png,1
CWI (44),./data/CWI/CWI (44).png,1
SOI (3),./data/SOI/SOI (3).png,3
SOI (231),./data/SOI/SOI (231).png,3
CI (382),./data/CI/CI (382).png,0
CWI (443),./data/CWI/CWI (443).png,1
MCWI (1077),./data/MCWI/MCWI (1077).png,2
CI (677),./data/CI/CI (677).png,0
CWI (900),./data/CWI/CWI (900).png,1
CI (494),./data/CI/CI (494).png,0
MCWI (715),./data/MCWI/MCWI (715).png,2
SOI (1083),./data/SOI/SOI (1083).png,3
SOI (1134),./data/SOI/SOI (1134).png,3
SOI (373),./data/SOI/SOI (373).png,3
CWI (864),./data/CWI/CWI (864).png,1
MCWI (282),./data/MCWI/MCWI (282).png,2
SOI (792),./data/SOI/SOI (792).png,3
CWI (200),./data/CWI/CWI (200).png,1
SOI (456),./data/SOI/SOI (456).png,3
SOI (789),./data/SOI/SOI (789).png,3
MCWI (831),./data/MCWI/MCWI (831).png,2
CWI (438),./data/CWI/CWI (438).png,1
SOI (613),./data/SOI/SOI (613).png,3
CWI (256),./data/CWI/CWI (256).png,1
CI (751),./data/CI/CI (751).png,0
CWI (755),./data/CWI/CWI (755).png,1
CWI (384),./data/CWI/CWI (384).png,1
CI (198),./data/CI/CI (198).png,0
MCWI (1092),./data/MCWI/MCWI (1092).png,2
MCWI (978),./data/MCWI/MCWI (978).png,2
MCWI (447),./data/MCWI/MCWI (447).png,2
SOI (893),./data/SOI/SOI (893).png,3
SOI (25),./data/SOI/SOI (25).png,3
SOI (466),./data/SOI/SOI (466).png,3
CI (1155),./data/CI/CI (1155).png,0
SOI (393),./data/SOI/SOI (393).png,3
CI (816),./data/CI/CI (816).png,0
MCWI (190),./data/MCWI/MCWI (190).png,2
CWI (1024),./data/CWI/CWI (1024).png,1
MCWI (181),./data/MCWI/MCWI (181).png,2
CWI (1005),./data/CWI/CWI (1005).png,1
CI (338),./data/CI/CI (338).png,0
MCWI (355),./data/MCWI/MCWI (355).png,2
MCWI (994),./data/MCWI/MCWI (994).png,2
SOI (33),./data/SOI/SOI (33).png,3
CWI (225),./data/CWI/CWI (225).png,1
CI (1197),./data/CI/CI (1197).png,0
CI (370),./data/CI/CI (370).png,0
SOI (446),./data/SOI/SOI (446).png,3
CI (891),./data/CI/CI (891).png,0
SOI (949),./data/SOI/SOI (949).png,3
